[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Kondicijska priprema sportaša (izvanredni, stručni)', 'Zagreb', 46.0, 105.0, 56.0, 1.22, 0, 46.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Grafički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Grafička tehnologija, smjer: Tehničko-tehnološki', 'Zagreb', 53.0, 92.0, 50.0, 0.94, 0, 45.0]
[2015, 'j', 'Veleučilište s pravom javnosti BALTAZAR ZAPREŠIĆ', 'Privatna veleučilišta', 'Veleučilište s pravom javnosti BALTAZAR ZAPREŠIĆ', 'Redovni', 'Poslovanje i upravljanje (stručni)', 'Zaprešić', 118.0, 72.0, 26.0, 0.22, 0, 40.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet za dentalnu medicinu i zdravstvo Osijek', 'Izvanredni', 'Sestrinstvo (izvanredni)', 'Nova Gradiška', 40.0, 119.0, 64.0, 1.6, 0, 40.0]
[2015, 'j', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković Sveučilišta u Puli', 'Izvanredni', 'Poslovna ekonomija; smjerovi: Financijski management, Marketinško upravljanje, Management i poduzetništvo; Turizam; Informatički menadžment (izvanredni)', 'Pula', 130.0, 68.0, 29.0, 0.22, 0, 38.0]
[2015, 'j', 'Veleučilište "Marko Marulić" u Kninu', 'Javna veleučilišta', 'Veleučilište "Marko Marulić" u Kninu', 'Redovni', 'Prehrambena tehnologija (stručni)', 'Knin', 44.0, 66.0, 26.0, 0.59, 0, 33.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet za  menadžment u turizmu i ugostiteljstvu Sveučilišta u Rijeci', 'Izvanredni', 'Poslovna ekonomija u turizmu i ugostiteljstvu (izvanredni)', 'Opatija', 32.0, 123.0, 34.0, 1.06, 0, 32.0]
[2015, 'j', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Izvanredni', 'Fizioterapija (izvanredni, stručni)', 'Vukovar', 32.0, 87.0, 32.0, 1.0, 0, 32.0]
[2015, 'j', 'Veleučilište u Slavonskom Brodu', 'Javna veleučilišta', 'Veleučilište u Slavonskom Brodu', 'Izvanredni', 'Menadžment (izvanredni, stručni)', 'Slavonski Brod', 54.0, 56.0, 27.0, 0.5, 0, 31.0]
[2015, 'j', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet informatike u Puli', 'Redovni', 'Informatika', 'Pula', 36.0, 155.0, 49.0, 1.36, 0, 31.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet za  menadžment u turizmu i ugostiteljstvu Sveučilišta u Rijeci', 'Izvanredni', 'Poslovna ekonomija u turizmu i ugostiteljstvu (izvanredni)', 'Zabok', 30.0, 186.0, 83.0, 2.77, 0, 30.0]
[2015, 'j', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Novinarstvo (izvanredni)', 'Koprivnica', 30.0, 67.0, 19.0, 0.63, 0, 30.0]
[2015, 'j', 'Visoko gospodarsko učilište u Križevcima', 'Javne visoke škole', 'Visoko gospodarsko učilište u Križevcima', 'Redovni', 'Poljoprivreda (stručni)', 'Križevci', 28.0, 146.0, 52.0, 1.86, 0, 28.0]
[2015, 'j', 'Veleučilište u Bjelovaru', 'Privatna veleučilišta', 'Veleučilište u Bjelovaru', 'Redovni', 'Mehatronika (stručni)', 'Bjelovar', 26.0, 50.0, 23.0, 0.88, 0, 27.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjerovi: Akrobatski Rock and Roll, Atletika, Badminton, Bejzbol, Biciklizam, Biljar, Boks, Dizanje utega, Hokej na travi, Hrvanje, Jedrenje, Jedrenje na daski, Judo, Kajakaštvo, Karate, Kickboxing, Klizanje, Konjički sport, Košarka, Ku (izvanredni, stručni)', 'Zagreb', 102.0, 87.0, 35.0, 0.34, 0, 26.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet elektrotehnike i računarstva i Fakultet strojarstva i brodogradnje Sveučilišta u Zagrebu', 'Redovni', 'Energetska učinkovitost i obnovljivi izvori', 'Šibenik', 27.0, 44.0, 25.0, 0.93, 0, 25.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Rijeka', 26.0, 50.0, 21.0, 0.81, 0, 24.0]
[2015, 'j', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Šibenik', 24.0, 53.0, 21.0, 0.88, 0, 24.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Izvanredni', 'Promet (izvanredni)', 'Zagreb', 41.0, 63.0, 19.0, 0.46, 0, 24.0]
[2015, 'j', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet informatike u Puli', 'Izvanredni', 'Informatika (izvanredni)', 'Pula', 26.0, 40.0, 9.0, 0.35, 0, 24.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Osijeku', 'Redovni', 'Ekonomska politika i regionalni razvitak,  Financijski menadžment, Marketing, Menadžment, Poduzetništvo, Poslovna informatika ', 'Osijek', 29.0, 218.0, 84.0, 2.9, 0, 24.0]
[2015, 'j', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Izvanredni', 'Lovstvo i zaštita prirode (izvanredni, stručni)', 'Karlovac', 37.0, 44.0, 13.0, 0.35, 0, 23.0]
[2015, 'j', 'Visoka škola za informacijske tehnologije u Zagrebu', 'Privatne visoke škole', 'Visoka škola za informacijske tehnologije u Zagrebu', 'Redovni', 'Informacijska tehnologija (stručni)', 'Zagreb', 27.0, 38.0, 15.0, 0.56, 0, 23.0]
[2015, 'j', 'Veleučilište u Požegi', 'Javna veleučilišta', 'Veleučilište u Požegi', 'Redovni', 'Trgovina (stručni)', 'Požega', 26.0, 89.0, 29.0, 1.12, 0, 22.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet za dentalnu medicinu i zdravstvo Osijek', 'Izvanredni', 'Sestrinstvo (izvanredni)', 'Pregrada', 22.0, 92.0, 27.0, 1.23, 0, 22.0]
[2015, 'j', 'Veleučilište "Marko Marulić" u Kninu', 'Javna veleučilišta', 'Veleučilište "Marko Marulić" u Kninu', 'Redovni', 'Poljoprivreda krša - Biljna proizvodnja (stručni)', 'Knin', 23.0, 44.0, 15.0, 0.65, 0, 21.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Rijeci', 'Redovni', 'Poslovna ekonomija; smjer: Međunarodno poslovanje (na engleskome jeziku)', 'Rijeka', 21.0, 66.0, 27.0, 1.29, 0, 21.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Menadžment trgovine i turizma (izvanredni, stručni)', 'Split', 21.0, 139.0, 36.0, 1.71, 0, 21.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Sportska rekreacija (izvanredni, stručni)', 'Zagreb', 35.0, 62.0, 14.0, 0.4, 0, 21.0]
[2015, 'j', 'Veleučilište VERN', 'Privatna veleučilišta', 'Veleučilište VERN', 'Redovni', 'Ekonomija poduzetništva (stručni)', 'Zagreb', 20.0, 43.0, 16.0, 0.8, 0, 20.0]
[2015, 'j', 'Veleučilište VERN', 'Privatna veleučilišta', 'Veleučilište VERN', 'Redovni', 'Turizam (stručni)', 'Zagreb', 20.0, 55.0, 18.0, 0.9, 0, 20.0]
[2015, 'j', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet za interdisciplinarne, talijanske i kulturološke studije Sveučilišta u Puli', 'Izvanredni', 'Kultura i turizam (izvanredni)', 'Pula', 20.0, 49.0, 13.0, 0.65, 0, 20.0]
[2015, 'j', 'Visoka škola za inspekcijski i kadrovski menadžment', 'Privatne visoke škole', 'Visoka škola za inspekcijski i kadrovski menadžment', 'Redovni', 'Inspekcijski i kadrovski menadžment u pomorstvu (stručni)', 'Split', 20.0, 34.0, 10.0, 0.5, 0, 20.0]
[2015, 'j', 'Veleučilište s pravom javnosti BALTAZAR ZAPREŠIĆ', 'Privatna veleučilišta', 'Veleučilište s pravom javnosti BALTAZAR ZAPREŠIĆ', 'Izvanredni', 'Poslovanje i upravljanje (izvanredni, stručni)', 'Zaprešić', 171.0, 40.0, 12.0, 0.07, 0, 20.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Splitu', 'Redovni', 'Upravni studij (stručni)', 'Split', 18.0, 328.0, 61.0, 3.39, 0, 19.0]
[2015, 'j', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Turistički menadžment (izvanredni, stručni)', 'Šibenik', 19.0, 54.0, 14.0, 0.74, 0, 19.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Splitu', 'Redovni', 'Pravo', 'Split', 18.0, 231.0, 58.0, 3.22, 0, 18.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Primjena informacijske tehnologije u poslovanju (izvanredni, stručni)', 'Sisak', 18.0, 51.0, 20.0, 1.11, 0, 18.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Tekstilno-tehnološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Tekstilna, odjevna i obućarska tehnologija; smjerovi: Tekstilna tehnologija, Odjevna tehnologija i Obućarska tehnologija (stručni)', 'Varaždin', 49.0, 70.0, 27.0, 0.55, 0, 18.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Katolički bogoslovni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Filozofsko - teološki studij', 'Zagreb', 39.0, 56.0, 31.0, 0.79, 0, 18.0]
[2015, 'j', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Pomorski odjel Sveučilišta u Zadru', 'Izvanredni', 'Brodostrojarstvo i tehnologija pomorskog prometa  (izvanredni)', 'Zadar', 18.0, 30.0, 9.0, 0.5, 0, 18.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Osijeku', 'Redovni', 'Pravo', 'Osijek', 20.0, 84.0, 31.0, 1.55, 0, 18.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Pravo (izvanredni)', 'Rijeka', 32.0, 50.0, 8.0, 0.25, 0, 17.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Javna uprava (izvanredni, stručni)', 'Zagreb', 17.0, 167.0, 37.0, 2.18, 0, 17.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Redovni', 'Promet', 'Zagreb', 16.0, 262.0, 85.0, 5.31, 0, 16.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Geotehnički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Inženjerstvo okoliša', 'Varaždin', 16.0, 182.0, 36.0, 2.25, 0, 16.0]
[2015, 'j', 'Veleučilište u Slavonskom Brodu', 'Javna veleučilišta', 'Veleučilište u Slavonskom Brodu', 'Redovni', 'Bilinogojstvo; smjerovi: Ratarstvo, Hortikultura (stručni)', 'Slavonski Brod', 21.0, 80.0, 17.0, 0.81, 0, 16.0]
[2015, 'j', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Redovni', 'Turistički menadžment (stručni)', 'Šibenik', 20.0, 172.0, 51.0, 2.55, 0, 16.0]
[2015, 'j', 'Visoko gospodarsko učilište u Križevcima', 'Javne visoke škole', 'Visoko gospodarsko učilište u Križevcima', 'Izvanredni', 'Poljoprivreda (izvanredni, stručni)', 'Križevci', 56.0, 44.0, 12.0, 0.21, 0, 16.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Poslovna ekonomija (izvanredni, stručni)', 'Zagreb', 16.0, 275.0, 65.0, 4.06, 0, 16.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Računovodstvo i financije (izvanredni, stručni)', 'Split', 16.0, 111.0, 27.0, 1.69, 0, 16.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Tehnički fakultet Sveučilišta u Rijeci', 'Redovni', 'Brodogradnja', 'Rijeka', 20.0, 40.0, 10.0, 0.5, 0, 15.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet za  menadžment u turizmu i ugostiteljstvu Sveučilišta u Rijeci', 'Izvanredni', 'Menadžment održivog razvoja  (izvanredni)', 'Opatija', 15.0, 83.0, 16.0, 1.07, 0, 15.0]
[2015, 'j', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Izvanredni', 'Ugostiteljstvo (izvanredni, stručni)', 'Karlovac', 15.0, 44.0, 16.0, 1.07, 0, 15.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Fitnes (izvanredni, stručni)', 'Zagreb', 32.0, 76.0, 29.0, 0.91, 0, 15.0]
[2015, 'j', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Redovni', 'Sigurnost i zaštita; smjerovi: Zaštita na radu, Zaštita od požara (stručni)', 'Karlovac', 13.0, 305.0, 71.0, 5.46, 0, 14.0]
[2015, 'j', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković Sveučilišta u Puli', 'Redovni', 'Poslovna ekonomija; smjerovi: Financijski management, Marketinško upravljanje, Management i poduzetništvo, Turizam; Informatički menadžment', 'Pula', 19.0, 145.0, 30.0, 1.58, 0, 14.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Metalurški fakultet Sveučilišta u Zagrebu', 'Redovni', 'Metalurgija; smjerovi: Metalurško inženjerstvo, Industrijska ekologija', 'Sisak', 17.0, 62.0, 17.0, 1.0, 0, 14.0]
[2015, 'j', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Cestovni promet (izvanredni, stručni)', 'Rijeka', 14.0, 63.0, 15.0, 1.07, 0, 14.0]
[2015, 'j', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Promet;smjerovi: Cestovni promet, Poštanski promet (izvanredni, stručni)', 'Šibenik', 14.0, 28.0, 10.0, 0.71, 0, 14.0]
[2015, 'j', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za ekologiju, agronomiju i akvakulturu Sveučilišta u Zadru', 'Izvanredni', 'Primijenjena ekologija u poljoprivredi (izvanredni)', 'Zadar', 14.0, 39.0, 6.0, 0.43, 0, 14.0]
[2015, 'j', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Vukovar', 21.0, 23.0, 10.0, 0.48, 0, 14.0]
[2015, 'j', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Elektrotehnika; smjerovi: Automatizacija, Biomedicinska elektronika (izvanredni, stručni)', 'Varaždin', 16.0, 22.0, 10.0, 0.63, 0, 14.0]
[2015, 'j', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Tehnička i gospodarska logistika (izvanredni, stručni)', 'Varaždin', 14.0, 32.0, 13.0, 0.93, 0, 14.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Fakultet elektrotehnike, strojarstva i brodogradnje Sveučilišta u Splitu', 'Redovni', 'Brodogradnja (stručni)', 'Split', 14.0, 44.0, 19.0, 1.36, 0, 14.0]
[2015, 'j', 'Veleučilište VERN', 'Privatna veleučilišta', 'Veleučilište VERN', 'Redovni', 'Odnosi s javnošću i studij medija (stručni)', 'Zagreb', 15.0, 41.0, 12.0, 0.8, 0, 14.0]
[2015, 'j', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Redovni', 'Prehrambena tehnologija; smjerovi: Prerada mlijeka, Pivarstvo (stručni)', 'Karlovac', 13.0, 165.0, 40.0, 3.08, 0, 13.0]
[2015, 'j', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za elektrotehniku i računarstvo Sveučilišta u Dubrovniku', 'Redovni', 'Elektrotehničke i komunikacijske tehnologije u pomorstvu', 'Dubrovnik', 14.0, 41.0, 21.0, 1.5, 0, 13.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Splitu', 'Redovni', 'Ekonomija', 'Split', 13.0, 176.0, 32.0, 2.46, 0, 13.0]
[2015, 'j', 'Visoko učilište Algebra', 'Privatne visoke škole', 'Visoko učilište Algebra', 'Redovni', 'Primijenjeno računarstvo (stručni)', 'Zagreb', 50.0, 25.0, 12.0, 0.24, 0, 13.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Građevinski i arhitektonski fakultet Sveučilišta u Osijeku', 'Redovni', 'Građevinarstvo; smjer: opći', 'Osijek', 50.0, 34.0, 12.0, 0.24, 0, 13.0]
[2015, 'j', 'Veleučilište "Nikola Tesla" u Gospiću', 'Javna veleučilišta', 'Veleučilište "Nikola Tesla" u Gospiću', 'Izvanredni', 'Cestovni promet (izvanredni, stručni)', 'Gospić', 13.0, 39.0, 12.0, 0.92, 0, 13.0]
[2015, 'j', 'Veleučilište u Slavonskom Brodu', 'Javna veleučilišta', 'Veleučilište u Slavonskom Brodu', 'Izvanredni', 'Proizvodno strojarstvo (izvanredni, stručni)', 'Slavonski Brod', 24.0, 27.0, 11.0, 0.46, 0, 13.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Izvanredni', 'Inteligentni transportni sustavi i logistika (izvanredni)', 'Zagreb', 29.0, 30.0, 9.0, 0.31, 0, 13.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', "Teološki fakultet 'Matija Vlačić Ilirik' s pravom javnosti", 'Redovni', 'Protestantska teologija', 'Zagreb', 14.0, 28.0, 15.0, 1.07, 0, 13.0]
[2015, 'j', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za elektrotehniku i računarstvo Sveučilišta u Dubrovniku', 'Redovni', 'Primijenjeno / poslovno računarstvo', 'Dubrovnik', 13.0, 45.0, 16.0, 1.23, 0, 12.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Bachelor Degree in Business', 'Zagreb', 15.0, 63.0, 23.0, 1.53, 0, 12.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Strojarski fakultet u Slavonskom Brodu Sveučilišta u Osijeku', 'Izvanredni', 'Strojarstvo (izvanredni)', 'Slavonski Brod', 19.0, 26.0, 6.0, 0.32, 0, 12.0]
[2015, 'j', 'Međimursko veleučilište u Čakovcu', 'Javna veleučilišta', 'Međimursko veleučilište u Čakovcu', 'Izvanredni', 'Računarstvo (izvanredni, stručni)', 'Čakovec', 35.0, 26.0, 9.0, 0.26, 0, 12.0]
[2015, 'j', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković Sveučilišta u Puli', 'Izvanredni', 'Ekonomija (izvanredni)', 'Pula', 15.0, 28.0, 5.0, 0.33, 0, 12.0]
[2015, 'j', 'EFFECTUS studij financije i pravo - visoko učilište', 'Privatne visoke škole', 'EFFECTUS studij financije i pravo - visoko učilište', 'Redovni', 'Financije i pravo (stručni)', 'Zagreb', 41.0, 36.0, 7.0, 0.17, 0, 12.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Redovni', 'Pravo', 'Rijeka', 14.0, 114.0, 25.0, 1.79, 0, 12.0]
[2015, 'j', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Graditeljstvo (izvanredni, stručni)', 'Varaždin', 14.0, 19.0, 8.0, 0.57, 0, 12.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Osijeku', 'Redovni', 'Upravni studij (stručni)', 'Osijek', 12.0, 150.0, 25.0, 2.08, 0, 12.0]
[2015, 'j', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet zdravstvenih studija Sveučilišta u Rijeci', 'Izvanredni', 'Sestrinstvo (izvanredni, stručni)', 'Karlovac', 12.0, 71.0, 28.0, 2.33, 0, 12.0]
[2015, 'j', 'Visoko učilište Algebra', 'Privatne visoke škole', 'Visoko učilište Algebra', 'Redovni', 'Digitalni marketing (stručni)', 'Zagreb', 70.0, 27.0, 10.0, 0.14, 0, 12.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Katolički bogoslovni fakultet u Đakovu Sveučilišta u Osijeku', 'Redovni', 'Filozofsko-teološki studij', 'Đakovo', 18.0, 20.0, 12.0, 0.67, 0, 11.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Odjel za fiziku Sveučilišta u Osijeku', 'Redovni', 'Fizika', 'Osijek', 12.0, 90.0, 21.0, 1.75, 0, 11.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Primjena informacijske tehnologije u poslovanju (izvanredni, stručni)', 'Zabok', 11.0, 82.0, 19.0, 1.73, 0, 11.0]
[2015, 'j', 'Veleučilište "Nikola Tesla" u Gospiću', 'Javna veleučilišta', 'Veleučilište "Nikola Tesla" u Gospiću', 'Redovni', 'Upravni studij (stručni)', 'Otočac', 11.0, 46.0, 13.0, 1.18, 0, 11.0]
[2015, 'j', 'Veleučilište Hrvatsko zagorje Krapina', 'Privatna veleučilišta', 'Veleučilište Hrvatsko zagorje Krapina', 'Redovni', 'Prometna logistika (stručni)', 'Krapina', 30.0, 22.0, 6.0, 0.2, 0, 11.0]
[2015, 'j', 'Veleučilište "Nikola Tesla" u Gospiću', 'Javna veleučilišta', 'Veleučilište "Nikola Tesla" u Gospiću', 'Izvanredni', 'Ekonomika poduzetništva (izvanredni, stručni)', 'Gospić', 27.0, 28.0, 3.0, 0.11, 0, 11.0]
[2015, 'j', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Sigurnost na radu (izvanredni, stručni)', 'Rijeka', 11.0, 84.0, 13.0, 1.18, 0, 11.0]
[2015, 'j', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Javna uprava (stručni)', 'Zagreb', 11.0, 439.0, 106.0, 9.64, 0, 11.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Redovni', 'Menadžment trgovine i turizma (stručni)', 'Split', 11.0, 323.0, 66.0, 6.0, 0, 11.0]
[2015, 'j', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Elektronika (izvanredni, stručni)', 'Split', 11.0, 83.0, 16.0, 1.45, 0, 11.0]
[2015, 'j', 'Visoka škola za informacijske tehnologije u Zagrebu', 'Privatne visoke škole', 'Visoka škola za informacijske tehnologije u Zagrebu', 'Izvanredni', 'Informacijska tehnologija (izvanredni, stručni)', 'Zagreb', 35.0, 39.0, 10.0, 0.29, 0, 11.0]
[2015, 'j', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet za odgojne i obrazovne znanosti Sveučilišta u Osijeku', 'Redovni', 'Učiteljski studij', 'Osijek', 11.0, 277.0, 63.0, 5.73, 0, 11.0]
[2015, 'j', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za arheologiju Sveučilišta u Zadru', 'Redovni', 'Arheologija (jednopredmetni)', 'Zadar', 12.0, 107.0, 28.0, 2.33, 0, 10.0]
